a1:0.875857597370286 a2:0.9700990666324885 a3:0.9996381127580332 abs_rel:0.09272588044404984 rmse:3.5002379417419434 log_10:0.03855731710791588 rmse_log:0.1431748867034912 sq_rel:0.3444995582103729 silog:14.263818655965546 weight_abs_rel:0.01276550441980362
a1:0.9561308799963631 a2:0.9906010978645058 a3:0.9991021604973349 abs_rel:0.09181128442287445 rmse:4.2329421043396 log_10:0.03963794931769371 rmse_log:0.12066728621721268 sq_rel:0.383733868598938 silog:11.920977682838837 weight_abs_rel:0.006923518143594265
a1:0.9537411052611833 a2:0.9827920413191101 a3:0.9981616497630154 abs_rel:0.05796532705426216 rmse:4.508795261383057 log_10:0.026597777381539345 rmse_log:0.10915620625019073 sq_rel:0.39758044481277466 silog:10.087163769343 weight_abs_rel:0.0026917571667581797
a1:0.9402206565077285 a2:0.9971598667322082 a3:0.9996586378283904 abs_rel:0.05274792015552521 rmse:4.208066463470459 log_10:0.02407446876168251 rmse_log:0.09708032757043839 sq_rel:0.3205774426460266 silog:9.510895949156367 weight_abs_rel:0.0032150549814105034
a1:0.9644212184121984 a2:0.9977951177607559 a3:0.9987257498747226 abs_rel:0.05710463970899582 rmse:2.3792884349823 log_10:0.02401844598352909 rmse_log:0.08961400389671326 sq_rel:0.1690329909324646 silog:8.691807945036253 weight_abs_rel:0.0050377007573843
a1:0.9522705063753135 a2:0.9964444235138985 a3:0.9995290627170726 abs_rel:0.06387151032686234 rmse:3.8618781566619873 log_10:0.028312046080827713 rmse_log:0.10209285467863083 sq_rel:0.3265758156776428 silog:10.203682385873712 weight_abs_rel:0.0037769435439258814
a1:0.9389633628533302 a2:0.9957691374499575 a3:0.9995905616887055 abs_rel:0.07291828095912933 rmse:4.748642444610596 log_10:0.03245839476585388 rmse_log:0.10984474420547485 sq_rel:0.4078570008277893 silog:10.982985815284305 weight_abs_rel:0.0054094246588647366
a1:0.91631296304748 a2:0.987723061475971 a3:0.9988285944654892 abs_rel:0.07577257603406906 rmse:3.6622447967529297 log_10:0.03075951151549816 rmse_log:0.12154203653335571 sq_rel:0.3851088881492615 silog:11.741688229450748 weight_abs_rel:0.0065228985622525215
a1:0.9334190832553788 a2:0.9917913938260056 a3:0.999567352666043 abs_rel:0.0818936750292778 rmse:2.477546453475952 log_10:0.03317660093307495 rmse_log:0.11426715552806854 sq_rel:0.26911094784736633 silog:10.160307097901828 weight_abs_rel:0.006416869815438986
a1:0.8595663049406631 a2:0.9837505407082808 a3:0.9993605536852795 abs_rel:0.10566717386245728 rmse:5.03520393371582 log_10:0.04527520760893822 rmse_log:0.1499512791633606 sq_rel:0.5992276072502136 silog:14.697632141631919 weight_abs_rel:0.008859267458319664
a1:0.9412492192379762 a2:0.9900936914428482 a3:0.9954153653966271 abs_rel:0.0677514374256134 rmse:4.445234775543213 log_10:0.028587043285369873 rmse_log:0.12069258093833923 sq_rel:0.5293389558792114 silog:12.054008656559152 weight_abs_rel:0.004804849624633789
a1:0.911832422915444 a2:0.983266368711721 a3:0.9996237942606052 abs_rel:0.09616740792989731 rmse:3.866551637649536 log_10:0.03955040127038956 rmse_log:0.13521358370780945 sq_rel:0.48656508326530457 silog:12.977531238998468 weight_abs_rel:0.007425788789987564
a1:0.8801444043321299 a2:0.9739040742650851 a3:0.9989814337287262 abs_rel:0.07969183474779129 rmse:6.437657833099365 log_10:0.03791705518960953 rmse_log:0.14707185328006744 sq_rel:0.7683063745498657 silog:13.330082349362765 weight_abs_rel:0.0031917558517307043
a1:0.958861269626334 a2:0.9889093077989489 a3:0.9998925320523154 abs_rel:0.05830324441194534 rmse:4.120059967041016 log_10:0.025667546316981316 rmse_log:0.10272324085235596 sq_rel:0.33318158984184265 silog:10.193180862466953 weight_abs_rel:0.0035387526731938124
a1:0.9279313496255326 a2:0.9922020580869524 a3:0.9989199197654683 abs_rel:0.07172325253486633 rmse:4.88917875289917 log_10:0.03199273347854614 rmse_log:0.11801113188266754 sq_rel:0.45216870307922363 silog:11.79668635708491 weight_abs_rel:0.005082421470433474
a1:0.8989570245682021 a2:0.9918408743434098 a3:0.9995155992189038 abs_rel:0.09713063389062881 rmse:3.3434717655181885 log_10:0.038424406200647354 rmse_log:0.13027550280094147 sq_rel:0.451415091753006 silog:10.617578604018957 weight_abs_rel:0.006901279557496309
a1:0.9343998669143538 a2:0.9856101145091081 a3:0.9987800482435467 abs_rel:0.0927974283695221 rmse:5.170941352844238 log_10:0.04096455127000809 rmse_log:0.1315496563911438 sq_rel:0.5299309492111206 silog:13.086069089619839 weight_abs_rel:0.006017372012138367
a1:0.7571749544279113 a2:1.0 a3:1.0 abs_rel:0.15591418743133545 rmse:2.331031084060669 log_10:0.062234118580818176 rmse_log:0.1700880080461502 sq_rel:0.4239019751548767 silog:13.80538141149567 weight_abs_rel:0.01502486877143383
a1:0.9243214004720692 a2:0.994492525570417 a3:0.9999344348282192 abs_rel:0.12171842157840729 rmse:2.5880260467529297 log_10:0.05161173269152641 rmse_log:0.14258575439453125 sq_rel:0.27864164113998413 silog:14.04436218808768 weight_abs_rel:0.015542631037533283
a1:0.8244648779017184 a2:0.9085016581248115 a3:0.940119083509195 abs_rel:0.14884339272975922 rmse:6.3401994705200195 log_10:0.06607062369585037 rmse_log:0.27023592591285706 sq_rel:1.2585316896438599 silog:26.76792658902083 weight_abs_rel:0.017035774886608124
a1:0.9577608568320642 a2:0.9987616099071207 a3:0.9999497949962346 abs_rel:0.06526930630207062 rmse:2.3223671913146973 log_10:0.028494583442807198 rmse_log:0.0942922979593277 sq_rel:0.17339451611042023 silog:9.271290360091085 weight_abs_rel:0.00520645035430789
a1:0.8653806759986343 a2:0.9983100034141346 a3:0.999965858654831 abs_rel:0.13104823231697083 rmse:3.561335802078247 log_10:0.05488933250308037 rmse_log:0.15336687862873077 sq_rel:0.42750751972198486 silog:15.129842348041944 weight_abs_rel:0.015578825026750565
a1:0.8485335973270635 a2:0.9519507840260223 a3:0.9929640956741563 abs_rel:0.1233508363366127 rmse:4.472949981689453 log_10:0.055858127772808075 rmse_log:0.18925054371356964 sq_rel:0.6424536108970642 silog:18.43256304651272 weight_abs_rel:0.011024164967238903
a1:0.8196160425774568 a2:0.9730802128872837 a3:0.999952480517012 abs_rel:0.1305989921092987 rmse:1.9161182641983032 log_10:0.05195298790931702 rmse_log:0.1690804809331894 sq_rel:0.2682740390300751 silog:15.21621189702004 weight_abs_rel:0.023713819682598114
a1:0.7673954277727862 a2:0.9724967555156234 a3:0.9968054307676949 abs_rel:0.14856262505054474 rmse:2.438650369644165 log_10:0.057348765432834625 rmse_log:0.18942587077617645 sq_rel:0.4450976848602295 silog:16.000509944758715 weight_abs_rel:0.024904221296310425
a1:0.9007220216606499 a2:0.9801223914766224 a3:0.999141498635203 abs_rel:0.12822549045085907 rmse:3.1563162803649902 log_10:0.05529472976922989 rmse_log:0.15939363837242126 sq_rel:0.4207581877708435 silog:15.149937530339127 weight_abs_rel:0.011069042608141899
a1:0.838469123628744 a2:0.9494021940096142 a3:0.9981819302354247 abs_rel:0.18617719411849976 rmse:4.251107692718506 log_10:0.07105635851621628 rmse_log:0.20024682581424713 sq_rel:0.7848251461982727 silog:12.082960790518062 weight_abs_rel:0.026240762323141098
a1:0.893379075609822 a2:0.9845214619519707 a3:0.9982711580539723 abs_rel:0.11264405399560928 rmse:0.7650769352912903 log_10:0.04554719477891922 rmse_log:0.14442941546440125 sq_rel:0.1204197108745575 silog:14.2567171305082 weight_abs_rel:0.023906158283352852
a1:0.8136251107918946 a2:0.9888138390537609 a3:0.9990525382805098 abs_rel:0.13913589715957642 rmse:1.8652209043502808 log_10:0.06156858429312706 rmse_log:0.17397435009479523 sq_rel:0.31730517745018005 silog:15.977287708863383 weight_abs_rel:0.01604965142905712
a1:0.9279584701769256 a2:0.9923588303845746 a3:0.998503549104778 abs_rel:0.10860230773687363 rmse:3.4757699966430664 log_10:0.04360572248697281 rmse_log:0.13045990467071533 sq_rel:0.4389015734195709 silog:8.93841849517431 weight_abs_rel:0.008562945760786533
a1:0.5846785351904806 a2:0.9323863112259017 a3:0.9930356978138548 abs_rel:0.21316082775592804 rmse:3.400148868560791 log_10:0.09433125704526901 rmse_log:0.2524728775024414 sq_rel:0.7147631049156189 silog:23.183604840487934 weight_abs_rel:0.030733982101082802
a1:0.6919809796408292 a2:0.9334287429019897 a3:0.9987073542311066 abs_rel:0.2095271348953247 rmse:3.351292133331299 log_10:0.07810435444116592 rmse_log:0.23058904707431793 sq_rel:0.8071534037590027 silog:15.784074901834233 weight_abs_rel:0.029295291751623154
a1:0.8550156900547614 a2:0.9939906064770186 a3:0.9985027790881309 abs_rel:0.16236890852451324 rmse:2.5782761573791504 log_10:0.06410890072584152 rmse_log:0.1714981347322464 sq_rel:0.3390825688838959 silog:10.454754154286528 weight_abs_rel:0.025018541142344475
a1:0.7062785591359563 a2:0.8165984214586671 a3:0.9682511423654383 abs_rel:0.24738572537899017 rmse:1.7234708070755005 log_10:0.085440993309021 rmse_log:0.290498286485672 sq_rel:0.6629488468170166 silog:22.554522196671964 weight_abs_rel:0.053297750651836395
a1:0.6310374891020052 a2:0.9175239755884917 a3:0.9918047079337402 abs_rel:0.23325549066066742 rmse:1.4905152320861816 log_10:0.08605291694402695 rmse_log:0.25142166018486023 sq_rel:0.36142441630363464 silog:17.21576902471172 weight_abs_rel:0.06444912403821945
a1:0.6730706874189365 a2:0.9141536964980544 a3:0.9777885862516212 abs_rel:0.213456928730011 rmse:3.366063117980957 log_10:0.07730814069509506 rmse_log:0.2543905973434448 sq_rel:0.6259766817092896 silog:19.930848609172696 weight_abs_rel:0.049573659896850586
a1:0.9016708999168537 a2:0.9918334339442122 a3:0.9995671833889541 abs_rel:0.10335683077573776 rmse:3.348245143890381 log_10:0.041272010654211044 rmse_log:0.13455723226070404 sq_rel:0.44753962755203247 silog:11.97000297172363 weight_abs_rel:0.009496361017227173
a1:0.9524860322080849 a2:0.989083994553735 a3:0.9995070191088784 abs_rel:0.10412764549255371 rmse:1.493284821510315 log_10:0.04175752028822899 rmse_log:0.12292366474866867 sq_rel:0.16596925258636475 silog:8.003125795715048 weight_abs_rel:0.01360387448221445
a1:0.9384769145066684 a2:0.9914637742897402 a3:0.9954451617131435 abs_rel:0.08452339470386505 rmse:4.065584182739258 log_10:0.03599817678332329 rmse_log:0.1465679258108139 sq_rel:0.46128275990486145 silog:14.292137614905592 weight_abs_rel:0.006500642281025648
a1:0.8195544924502915 a2:0.8858200029899835 a3:0.9493571535356555 abs_rel:0.19357827305793762 rmse:4.3100385665893555 log_10:0.06114886701107025 rmse_log:0.28037431836128235 sq_rel:1.6458545923233032 silog:25.887928477569478 weight_abs_rel:0.026653245091438293
a1:0.933576713081123 a2:0.9788065777145996 a3:0.9865279617484574 abs_rel:0.08954616636037827 rmse:2.616626739501953 log_10:0.03345410153269768 rmse_log:0.16141155362129211 sq_rel:0.4318111836910248 silog:16.12303977723212 weight_abs_rel:0.012952220626175404
a1:0.9148095909732017 a2:0.9881946403385049 a3:0.9999576868829337 abs_rel:0.09310480207204819 rmse:2.9211652278900146 log_10:0.0402277410030365 rmse_log:0.13107091188430786 sq_rel:0.310118168592453 silog:12.746372819875976 weight_abs_rel:0.007762175053358078
a1:0.941230883078441 a2:0.9979649728663049 a3:0.9998766650222003 abs_rel:0.07172177731990814 rmse:2.898512125015259 log_10:0.030494671314954758 rmse_log:0.10156025737524033 sq_rel:0.22529830038547516 silog:10.03408751249054 weight_abs_rel:0.005743076559156179
a1:0.9367389186556259 a2:0.9948855333658061 a3:1.0 abs_rel:0.08593796193599701 rmse:3.8727540969848633 log_10:0.03587808087468147 rmse_log:0.11661621928215027 sq_rel:0.31387582421302795 silog:11.256346779729858 weight_abs_rel:0.008099410682916641
a1:0.9319144838212635 a2:0.9908513097072419 a3:0.9982665639445301 abs_rel:0.09441597759723663 rmse:4.138397216796875 log_10:0.03829396516084671 rmse_log:0.12778118252754211 sq_rel:0.4916621148586273 silog:11.909312250662044 weight_abs_rel:0.006942957639694214
a1:0.8800874931645966 a2:0.9984376220607765 a3:0.999531286618233 abs_rel:0.09630650281906128 rmse:3.2365756034851074 log_10:0.03869618475437164 rmse_log:0.13395346701145172 sq_rel:0.38453036546707153 silog:12.803868861351178 weight_abs_rel:0.007785825524479151
a1:0.9771033371382529 a2:0.9999328543611092 a3:0.9999328543611092 abs_rel:0.06945890188217163 rmse:2.0788958072662354 log_10:0.029199762269854546 rmse_log:0.08851075917482376 sq_rel:0.15867049992084503 silog:8.058789809070966 weight_abs_rel:0.005240125115960836
a1:0.9858161843076166 a2:0.9993441010084447 a3:0.9999180126260556 abs_rel:0.05093613266944885 rmse:2.013747453689575 log_10:0.021871292963624 rmse_log:0.07164853811264038 sq_rel:0.12377757579088211 silog:7.151139663018051 weight_abs_rel:0.0037490655668079853
a1:0.9863036579255052 a2:0.998079171538333 a3:0.9994154000334057 abs_rel:0.04692988842725754 rmse:2.024247407913208 log_10:0.02002447098493576 rmse_log:0.07188144326210022 sq_rel:0.1377517431974411 silog:7.061824507350501 weight_abs_rel:0.0036142892204225063
a1:0.986430994465274 a2:0.9973219068023568 a3:0.9992858418139617 abs_rel:0.06760270148515701 rmse:1.7398898601531982 log_10:0.028825052082538605 rmse_log:0.08876646310091019 sq_rel:0.14433600008487701 silog:8.832006753047168 weight_abs_rel:0.006234066095203161
a1:0.9850791486783307 a2:0.9997727789138832 a3:1.0 abs_rel:0.05781542509794235 rmse:1.162280559539795 log_10:0.024896802380681038 rmse_log:0.076575867831707 sq_rel:0.07805142551660538 silog:7.592681351618833 weight_abs_rel:0.0054391841404139996
a1:0.984574522423128 a2:0.9977525794258862 a3:0.9996935335580754 abs_rel:0.07515738159418106 rmse:1.6362390518188477 log_10:0.03144579753279686 rmse_log:0.09236526489257812 sq_rel:0.14171971380710602 silog:8.590988669562346 weight_abs_rel:0.007247193716466427
a1:0.9730314783079282 a2:0.9962117795616487 a3:0.9993686299269414 abs_rel:0.05462145060300827 rmse:2.0720934867858887 log_10:0.024092070758342743 rmse_log:0.08348449319601059 sq_rel:0.1313064843416214 silog:8.291322366925613 weight_abs_rel:0.005637625232338905
a1:0.9764037202893558 a2:0.9937995177402686 a3:0.9991388219083707 abs_rel:0.054256852716207504 rmse:3.488452434539795 log_10:0.02331799827516079 rmse_log:0.08475180715322495 sq_rel:0.23275762796401978 silog:8.260404617759093 weight_abs_rel:0.004392785020172596
a1:0.8350291683625017 a2:0.9598426265092932 a3:0.9924026590693258 abs_rel:0.1273462176322937 rmse:6.546657085418701 log_10:0.05296105891466141 rmse_log:0.1858838051557541 sq_rel:0.9561458230018616 silog:17.896116605564604 weight_abs_rel:0.010976654477417469
a1:0.7563481869380496 a2:0.9456575437209762 a3:0.9955537990317163 abs_rel:0.15437966585159302 rmse:5.390077114105225 log_10:0.06024663895368576 rmse_log:0.2138446569442749 sq_rel:0.9427666664123535 silog:19.91946800122737 weight_abs_rel:0.014692523516714573
a1:0.8913083090379009 a2:0.9334912536443148 a3:0.9814139941690962 abs_rel:0.1027698889374733 rmse:6.678050518035889 log_10:0.048344936221838 rmse_log:0.1906527280807495 sq_rel:0.9652817845344543 silog:19.011852536174526 weight_abs_rel:0.0063107805326581
a1:0.8665052596426782 a2:0.9315411587911171 a3:0.9681916847553849 abs_rel:0.09278178215026855 rmse:6.330343723297119 log_10:0.04593447223305702 rmse_log:0.2118704468011856 sq_rel:0.988228440284729 silog:20.63228351571169 weight_abs_rel:0.00458177225664258
a1:0.8233071187825554 a2:0.9824328464916761 a3:0.9981615769584312 abs_rel:0.11760938167572021 rmse:4.952658176422119 log_10:0.05266773700714111 rmse_log:0.1686888337135315 sq_rel:0.6785379648208618 silog:16.862100794764462 weight_abs_rel:0.007419532164931297
a1:0.8948615614866551 a2:0.9882763781491644 a3:0.9975056123721626 abs_rel:0.10527034103870392 rmse:3.9826138019561768 log_10:0.043515644967556 rmse_log:0.14112886786460876 sq_rel:0.5276423692703247 silog:13.641707435576986 weight_abs_rel:0.007354085799306631
a1:0.9434832756632064 a2:0.9968281430219147 a3:0.9992791234140715 abs_rel:0.0691719651222229 rmse:2.835787773132324 log_10:0.030090274289250374 rmse_log:0.10278231650590897 sq_rel:0.2602384090423584 silog:10.276283046233388 weight_abs_rel:0.004714081063866615
a1:0.8788296041308089 a2:0.9504302925989673 a3:0.9954102122776821 abs_rel:0.1191154271364212 rmse:6.6017327308654785 log_10:0.05301596224308014 rmse_log:0.17814303934574127 sq_rel:0.9321203231811523 silog:17.567776136541998 weight_abs_rel:0.006671029143035412
a1:0.8639610644477589 a2:0.9584739775492582 a3:0.9936415731219091 abs_rel:0.10817014425992966 rmse:7.062071800231934 log_10:0.05007042735815048 rmse_log:0.1782589554786682 sq_rel:0.9603724479675293 silog:17.431585781807797 weight_abs_rel:0.005648979917168617
a1:0.8658912076633596 a2:0.990506329113924 a3:0.9996151214505645 abs_rel:0.11181625723838806 rmse:4.583730697631836 log_10:0.045579954981803894 rmse_log:0.14559237658977509 sq_rel:0.6395701766014099 silog:13.347935087090873 weight_abs_rel:0.005730519536882639
a1:0.8868669151501863 a2:0.9798777071305026 a3:0.9981729152963531 abs_rel:0.09375873953104019 rmse:5.679808616638184 log_10:0.039302609860897064 rmse_log:0.14476437866687775 sq_rel:0.7536576390266418 silog:14.237898832793135 weight_abs_rel:0.004966977052390575
a1:0.7263870190604407 a2:0.9422163962304259 a3:0.9972011620491745 abs_rel:0.16952434182167053 rmse:7.870283126831055 log_10:0.06646435707807541 rmse_log:0.21191319823265076 sq_rel:1.8779174089431763 silog:19.72031219655648 weight_abs_rel:0.006150031462311745
a1:0.9688732368532071 a2:0.9966800564940663 a3:1.0 abs_rel:0.08914259076118469 rmse:2.687382936477661 log_10:0.038178641349077225 rmse_log:0.10403451323509216 sq_rel:0.24477079510688782 silog:9.890999209803981 weight_abs_rel:0.0070191132836043835
a1:0.9717929182992309 a2:0.992236250181396 a3:1.0 abs_rel:0.07451337575912476 rmse:2.995007038116455 log_10:0.032430894672870636 rmse_log:0.1035233736038208 sq_rel:0.29834261536598206 silog:10.33938883086464 weight_abs_rel:0.004540144000202417
a1:0.9350083542841081 a2:0.9927544152781899 a3:0.9989069160980028 abs_rel:0.08400601148605347 rmse:3.507270574569702 log_10:0.03854911029338837 rmse_log:0.12359879165887833 sq_rel:0.3863239884376526 silog:10.29449733756682 weight_abs_rel:0.004043428227305412
a1:0.906975549619889 a2:0.9849154167522772 a3:0.9980823231285528 abs_rel:0.06928715854883194 rmse:4.11160135269165 log_10:0.03274654969573021 rmse_log:0.12970435619354248 sq_rel:0.38014596700668335 silog:11.535496631849265 weight_abs_rel:0.004638419020920992
a1:0.9664145488068051 a2:0.9975905633891345 a3:0.9991409834691697 abs_rel:0.05076442286372185 rmse:2.646462917327881 log_10:0.022393880411982536 rmse_log:0.0839054137468338 sq_rel:0.1757272183895111 silog:8.347270950777794 weight_abs_rel:0.0036496969405561686
a1:0.9560946090360127 a2:0.995339075797958 a3:0.9999098716314522 abs_rel:0.046745702624320984 rmse:3.712972402572632 log_10:0.0213579460978508 rmse_log:0.08848737925291061 sq_rel:0.2605809271335602 silog:8.583960546162363 weight_abs_rel:0.002434765687212348
a1:0.9675435697762963 a2:0.9940518096004368 a3:0.9998850591227137 abs_rel:0.06589916348457336 rmse:3.343395471572876 log_10:0.029054583981633186 rmse_log:0.09848383069038391 sq_rel:0.26420003175735474 silog:9.746879543330758 weight_abs_rel:0.0042105079628527164
a1:0.8740588235294118 a2:0.9850823529411765 a3:0.999964705882353 abs_rel:0.09188849478960037 rmse:4.850127696990967 log_10:0.03822703659534454 rmse_log:0.14092181622982025 sq_rel:0.5997987389564514 silog:13.631854545246014 weight_abs_rel:0.005541145335882902
a1:0.9252621074867489 a2:0.995762217643171 a3:0.999792646734834 abs_rel:0.07925154268741608 rmse:3.9399960041046143 log_10:0.03483033552765846 rmse_log:0.11903313547372818 sq_rel:0.38794124126434326 silog:11.85725951420668 weight_abs_rel:0.0046782647259533405
a1:0.9691072700200686 a2:0.9988735676830452 a3:0.9992619926199262 abs_rel:0.060887984931468964 rmse:2.471313953399658 log_10:0.025835126638412476 rmse_log:0.08711271733045578 sq_rel:0.17410074174404144 silog:8.139106766213803 weight_abs_rel:0.004478930030018091
a1:0.9675047740292807 a2:0.9968650541056652 a3:0.999124761298536 abs_rel:0.053429678082466125 rmse:3.1607892513275146 log_10:0.02343558333814144 rmse_log:0.08905382454395294 sq_rel:0.21609489619731903 silog:8.899778180309784 weight_abs_rel:0.0034456353168934584
a1:0.9235751096069533 a2:0.9812783632028306 a3:0.9990154603492039 abs_rel:0.07957810908555984 rmse:4.931355953216553 log_10:0.035966310650110245 rmse_log:0.12985992431640625 sq_rel:0.5039445161819458 silog:12.985988702515428 weight_abs_rel:0.004511675331741571
a1:0.952556622259198 a2:0.990268305765673 a3:0.9995073945550678 abs_rel:0.059942781925201416 rmse:3.0325698852539062 log_10:0.026891134679317474 rmse_log:0.10265369713306427 sq_rel:0.2451758235692978 silog:10.241772764100562 weight_abs_rel:0.003790750401094556
a1:0.9171400387768291 a2:0.9958501989863601 a3:0.9998129188067622 abs_rel:0.09013895690441132 rmse:4.133329391479492 log_10:0.03878016397356987 rmse_log:0.12583571672439575 sq_rel:0.439331978559494 silog:12.390496762294752 weight_abs_rel:0.005570259876549244
a1:0.9006126708409076 a2:0.9884467784286003 a3:0.9985053524540497 abs_rel:0.09721940755844116 rmse:3.9006242752075195 log_10:0.04148206114768982 rmse_log:0.13405613601207733 sq_rel:0.432181715965271 silog:12.89510879038632 weight_abs_rel:0.00679539842531085
a1:0.926448377937534 a2:0.9735546426629614 a3:0.994668640125657 abs_rel:0.06731113791465759 rmse:5.06288480758667 log_10:0.031819723546504974 rmse_log:0.13715723156929016 sq_rel:0.5241164565086365 silog:13.143301455737907 weight_abs_rel:0.003243209095671773
a1:0.9611006214368206 a2:0.9882678594342909 a3:0.9987351285952595 abs_rel:0.07610055059194565 rmse:3.651252508163452 log_10:0.033055491745471954 rmse_log:0.11305145919322968 sq_rel:0.333194762468338 silog:11.287063231458829 weight_abs_rel:0.005505718290805817
a1:0.9466254695262328 a2:0.9729189385677935 a3:0.9933155620178521 abs_rel:0.08703429996967316 rmse:5.113098621368408 log_10:0.03874540328979492 rmse_log:0.13788504898548126 sq_rel:0.5317131280899048 silog:13.69722782427734 weight_abs_rel:0.005863519385457039
a1:0.9371981546889642 a2:0.9891335688027103 a3:0.9951524544078426 abs_rel:0.06988212466239929 rmse:3.421861410140991 log_10:0.029826153069734573 rmse_log:0.1169651597738266 sq_rel:0.3849884271621704 silog:11.626287151037374 weight_abs_rel:0.004593154415488243
a1:0.9664418019666133 a2:0.98963335620093 a3:0.9982468175928043 abs_rel:0.07401618361473083 rmse:3.2740163803100586 log_10:0.031126799061894417 rmse_log:0.10871665924787521 sq_rel:0.3162901699542999 silog:10.485290207100727 weight_abs_rel:0.005861108191311359
a1:0.9717981272813839 a2:0.9962704332645612 a3:0.9994604031106173 abs_rel:0.057126160711050034 rmse:2.959533929824829 log_10:0.023821623995900154 rmse_log:0.0821106880903244 sq_rel:0.22664473950862885 silog:7.210683264435939 weight_abs_rel:0.0037714645732194185
a1:0.9585874018090126 a2:0.9864932466233116 a3:0.9987966956451199 abs_rel:0.08669822663068771 rmse:4.195300579071045 log_10:0.03675571829080582 rmse_log:0.11464875191450119 sq_rel:0.39141637086868286 silog:10.214178477474139 weight_abs_rel:0.006455547641962767
a1:0.8926428920371275 a2:0.9855984367366878 a3:0.9961700048851978 abs_rel:0.10276327282190323 rmse:5.998286724090576 log_10:0.04364435747265816 rmse_log:0.14927737414836884 sq_rel:0.7876976728439331 silog:14.699569291277026 weight_abs_rel:0.007029416039586067
a1:0.7526578960143696 a2:0.9556774600708772 a3:0.9915529880091266 abs_rel:0.1428135484457016 rmse:9.46969985961914 log_10:0.0638335794210434 rmse_log:0.21168476343154907 sq_rel:1.7786080837249756 silog:20.66773557563518 weight_abs_rel:0.00657622842118144
a1:0.9041843473999577 a2:0.9822023232761982 a3:0.9984073418200853 abs_rel:0.07876864075660706 rmse:5.2770891189575195 log_10:0.035820674151182175 rmse_log:0.13503502309322357 sq_rel:0.5609355568885803 silog:13.4999914854279 weight_abs_rel:0.004511262755841017
a1:0.9622446107952947 a2:0.994033883041594 a3:0.9972645916586931 abs_rel:0.05821134150028229 rmse:4.235617637634277 log_10:0.02682689018547535 rmse_log:0.10050559043884277 sq_rel:0.3289049565792084 silog:9.55469478546301 weight_abs_rel:0.0033530991058796644
a1:0.968615988805128 a2:0.9987812034487429 a3:0.9995147384101476 abs_rel:0.06112898513674736 rmse:2.0313572883605957 log_10:0.025554152205586433 rmse_log:0.0861443504691124 sq_rel:0.1463390588760376 silog:7.535340186593433 weight_abs_rel:0.004817517474293709
a1:0.9611918229398925 a2:0.9946839721172577 a3:0.9996948858168846 abs_rel:0.05376262217760086 rmse:3.5829155445098877 log_10:0.024263424798846245 rmse_log:0.0895690843462944 sq_rel:0.25296786427497864 silog:8.954840776960356 weight_abs_rel:0.003347726073116064
a1:0.9554336317258639 a2:0.9985080373471942 a3:0.9996149773799211 abs_rel:0.0780627578496933 rmse:3.852372169494629 log_10:0.034907449036836624 rmse_log:0.10567580908536911 sq_rel:0.33412688970565796 silog:10.496899202706416 weight_abs_rel:0.004296552389860153
a1:0.8980231109795651 a2:0.9935501375066287 a3:0.9986187674966394 abs_rel:0.10536205768585205 rmse:5.102903366088867 log_10:0.0459795743227005 rmse_log:0.14123517274856567 sq_rel:0.5693556070327759 silog:13.977503484520131 weight_abs_rel:0.0074520595371723175
a1:0.843508980929005 a2:0.9984287225411562 a3:1.0 abs_rel:0.10630590468645096 rmse:3.474429130554199 log_10:0.043384406715631485 rmse_log:0.13949070870876312 sq_rel:0.4384193420410156 silog:12.496125110917738 weight_abs_rel:0.007259491831064224
a1:0.9711004499811077 a2:0.9979504677284542 a3:0.999839701386583 abs_rel:0.0649668425321579 rmse:3.2180209159851074 log_10:0.02843375690281391 rmse_log:0.089185431599617 sq_rel:0.22377119958400726 silog:8.735316696149713 weight_abs_rel:0.00455933902412653
a1:0.9495426583415892 a2:0.9969587355712739 a3:1.0 abs_rel:0.05527930334210396 rmse:3.228350877761841 log_10:0.024864984676241875 rmse_log:0.09629257768392563 sq_rel:0.2483716905117035 silog:9.615112810792576 weight_abs_rel:0.003313859924674034
a1:0.9460257907979871 a2:0.9928109273903667 a3:0.9995282171099928 abs_rel:0.06172376498579979 rmse:3.5284392833709717 log_10:0.027530184015631676 rmse_log:0.10652005672454834 sq_rel:0.30157455801963806 silog:10.651691726894848 weight_abs_rel:0.003667866811156273
a1:0.8645845996741959 a2:0.980585474969 a3:0.9905784239830776 abs_rel:0.11674085259437561 rmse:4.2711029052734375 log_10:0.04849318787455559 rmse_log:0.16604872047901154 sq_rel:0.662617564201355 silog:16.35062204589726 weight_abs_rel:0.00899645034223795
a1:0.9382402381593974 a2:0.9991915925626516 a3:0.9999871681359151 abs_rel:0.06082935631275177 rmse:3.8797354698181152 log_10:0.027326904237270355 rmse_log:0.09939732402563095 sq_rel:0.3204759955406189 silog:9.711760239628456 weight_abs_rel:0.0030062529258430004
a1:0.9271815307144061 a2:0.9978687760827113 a3:0.9999900873306172 abs_rel:0.06888475269079208 rmse:3.8971099853515625 log_10:0.0297680851072073 rmse_log:0.1093144565820694 sq_rel:0.33633026480674744 silog:10.841528365074469 weight_abs_rel:0.004123021382838488
a1:0.9197600218161985 a2:0.9931497136623944 a3:0.9999127352058904 abs_rel:0.07777799665927887 rmse:3.3676793575286865 log_10:0.034100696444511414 rmse_log:0.11584429442882538 sq_rel:0.3014490604400635 silog:11.514143182823386 weight_abs_rel:0.00580803956836462
